text,text_with_ruby,author,source,mora_count,is_575,season,confidence,has_moon,has_autumn
へこみたる腹に臍あり水中り,へこみたる腹に臍《へそ》あり水中《みずあた》り,高浜虚子,五百五十句,17,True,,0.8,False,False
月あれば夜を遊びける世を思ふ,月あれば夜《よ》を遊びける世を思ふ,高浜虚子,五百五十句,18,False,秋,0.7,True,True
七月二十四日　夜、偶成。,七月二十四日　夜、偶成。,高浜虚子,五百五十句,18,False,秋,0.7,True,True
大敷の網に夏海大うねり,大敷《おおしき》の網に夏海大うねり,高浜虚子,五百五十句,17,True,夏,0.9,False,False
泳ぎ子の潮たれながら物捜す,泳ぎ子の潮たれながら物捜《さが》す,高浜虚子,五百五十句,16,False,,0.6,False,False
釣堀の日蔽の下の潮青し,釣堀の日蔽《ひおい》の下の潮青し,高浜虚子,五百五十句,17,True,,0.9,False,False
避暑の浜稍さびれたる花火かな,避暑の浜稍《やや》さびれたる花火かな,高浜虚子,五百五十句,18,False,,0.7,False,False
夏山やよく雲かゝりよく晴るゝ,夏山やよく雲かゝりよく晴るゝ,高浜虚子,五百五十句,16,False,夏,0.7,False,False
屋根裏の窓の女や秋の雨,屋根裏の窓の女や秋の雨,高浜虚子,五百五十句,18,False,秋,0.7,False,True
稲妻をふみて跣足の女かな,稲妻をふみて跣足《はだし》の女かな,高浜虚子,五百五十句,16,False,秋,0.7999999999999999,False,True
子の忌日妻の忌日も戈の秋,子の忌日《きじつ》妻の忌日も戈《ほこ》の秋,高浜虚子,五百五十句,19,False,秋,0.6,False,True
聳えたるお西お東月の屋根,聳《そび》えたるお西お東月の屋根,高浜虚子,五百五十句,18,False,秋,0.7,True,True
此谷を一人守れる案山子かな,此谷を一人守れる案山子《かがし》かな,高浜虚子,五百五十句,18,False,,0.7,False,False
力なく毛見のすみたる田を眺め,力なく毛見《けみ》のすみたる田を眺《なが》め,高浜虚子,五百五十句,17,True,,0.8,False,False
老人と子供と多し秋祭,老人と子供と多し秋祭,高浜虚子,五百五十句,17,True,秋,0.9,False,True
実をつけてかなしき程の小草かな,実をつけてかなしき程《ほど》の小草《おぐさ》かな,高浜虚子,五百五十句,18,False,,0.7,False,False
智照尼は昔知る人薄紅葉,智照尼は昔知る人薄紅葉《うすもみじ》,高浜虚子,五百五十句,17,True,秋,0.9,False,True
今も亦一時雨あり薄紅葉,今も亦《また》一時雨《ひとしぐれ》あり薄紅葉,高浜虚子,五百五十句,18,False,秋,0.7,False,True
月の子はかぐや姫にはあらざりき,月の子はかぐや姫にはあらざりき,高浜虚子,五百五十句,18,False,秋,0.7,True,True
秋天に赤き筋ある如くなり,秋天に赤き筋ある如くなり,高浜虚子,五百五十句,17,True,秋,1.0,False,True
秋空や玉の如くに揺曳す,秋空や玉の如くに揺曳《ようえい》す,高浜虚子,五百五十句,17,True,秋,0.9,False,True
静さに耐へずして降る落葉かな,静さに耐へずして降る落葉かな,高浜虚子,五百五十句,19,False,,0.6,False,False
酔ひたはれ握る冷たき老の手よ,酔《よ》ひたはれ握る冷たき老の手よ,高浜虚子,五百五十句,18,False,,0.7,False,False
身の上に法冷かに来りけり,身の上に法冷《ひやや》かに来りけり,高浜虚子,五百五十句,16,False,,0.7,False,False
一足の石の高きに登りけり,一足の石の高きに登りけり,高浜虚子,五百五十句,17,True,,0.9,False,False
柴漬の悲しき小魚ばかりかな,柴漬《ふしづけ》の悲しき小魚《こうお》ばかりかな,高浜虚子,五百五十句,17,True,,0.9,False,False
雑炊や後生大事といふことを,雑炊や後生大事《ごしょうだいじ》といふことを,高浜虚子,五百五十句,17,True,,0.8,False,False
枯るゝ庭ものの草紙にあるがごと,枯るゝ庭ものの草紙《そうし》にあるがごと,高浜虚子,五百五十句,17,True,冬,0.9,False,False
黒きしみつとあり五郎兵衛柿とかや,黒きしみつとあり五郎兵衛柿《ごろべえがき》とかや,高浜虚子,五百五十句,18,False,,0.7,False,False
此庭も夫唱婦随の枯るゝまゝ,此庭も夫唱婦随の枯るゝまゝ,高浜虚子,五百五十句,18,False,冬,0.7,False,False
鉄板を踏めば叫ぶや冬の溝,鉄板を踏めば叫ぶや冬の溝《みぞ》,高浜虚子,五百五十句,18,False,冬,0.7,False,False
かゝる夜も将士の征衣霜深し,かゝる夜《よ》も将士の征衣霜深し,高浜虚子,五百五十句,18,False,冬,0.7999999999999999,False,False
首巻もせよ祝つても貰ふべし,首巻もせよ祝つても貰《もら》ふべし,高浜虚子,五百五十句,17,True,,0.9,False,False
話のせて車まつしぐら暮の町,話のせて車まつしぐら暮の町,高浜虚子,五百五十句,17,True,,0.8,False,False
かる／″＼と上る目出度し餅の杵,かる／″＼と上る目出度《めでた》し餅の杵《きね》,高浜虚子,五百五十句,15,False,冬,0.6,False,False
冬日柔か冬木柔か何れぞや,冬日《ふゆひ》柔《やわら》か冬木柔か何《いず》れぞや,高浜虚子,五百五十句,19,False,冬,0.7,False,False
冬木中生徒の列の現れ来,冬木中生徒の列の現れ来《く》,高浜虚子,五百五十句,18,False,冬,0.7,False,False
寒雨降りそゝげる中の枝垂梅,寒雨降りそゝげる中の枝垂梅《しだれうめ》,高浜虚子,五百五十句,18,False,春,0.7,False,False
冬麗ら花は無けれど枝垂梅,冬麗《うら》ら花は無けれど枝垂梅,高浜虚子,五百五十句,17,True,春,0.9,False,False
行年や歴史の中に今我あり,行年《ゆくとし》や歴史の中に今我《われ》あり,高浜虚子,五百五十句,17,True,,0.8,False,False
粛々と群聚はすゝむ初詣,粛々と群聚はすゝむ初詣《はつもうで》,高浜虚子,五百五十句,17,True,,0.8,False,False
清浄の空や一羽の寒鴉,清浄《しょうじょう》の空や一羽の寒鴉《かんがらす》,高浜虚子,五百五十句,18,False,冬,0.7,False,False
褄とりて独り静に羽子をつく,褄《つま》とりて独《ひと》り静《しずか》に羽子《はね》をつく,高浜虚子,五百五十句,17,True,,0.8,False,False
焚火かなし消えんとすれば育てられ,焚火《たきび》かなし消えんとすれば育てられ,高浜虚子,五百五十句,19,False,,0.6,False,False
水餅の壺の蓋とる窓明り,水餅《みずもち》の壺《つぼ》の蓋《ふた》とる窓明り,高浜虚子,五百五十句,17,True,冬,0.9,False,False
寒肥を皆やりにけり梅桜,寒肥《かんごえ》を皆やりにけり梅桜,高浜虚子,五百五十句,16,False,春,0.7,False,False
春水や子を抛る真似しては止め,春水《しゅんすい》や子を抛《ほう》る真似《まね》しては止《や》め,高浜虚子,五百五十句,18,False,春,0.7,False,False
人形の前に崩れぬ寒牡丹,人形の前に崩《くず》れぬ寒牡丹《かんぼたん》,高浜虚子,五百五十句,17,True,冬,0.9,False,False
何事の頼みなけれど春を待つ,何事の頼みなけれど春を待つ,高浜虚子,五百五十句,18,False,春,0.7999999999999999,False,False
畦一つ飛び越え羽搏つ寒鴉,畦《あぜ》一つ飛び越え羽搏《はう》つ寒鴉,高浜虚子,五百五十句,18,False,冬,0.7,False,False
凍鶴の首を伸して丈高き,凍鶴《いてづる》の首を伸《のば》して丈《たけ》高き,高浜虚子,五百五十句,17,True,,0.8,False,False
焚火してくれる情に当りもし,焚火してくれる情《なさけ》に当りもし,高浜虚子,五百五十句,18,False,,0.7,False,False
旗のごとなびく冬日をふと見たり,旗のごとなびく冬日をふと見たり,高浜虚子,五百五十句,19,False,冬,0.6,False,False
病にも色あらば黄や春の風邪,病にも色あらば黄や春の風邪,高浜虚子,五百五十句,19,False,春,0.6,False,False
猫柳又現はれし漁翁かな,猫柳又現はれし漁翁《ぎょおう》かな,高浜虚子,五百五十句,16,False,,0.7,False,False
春宵をあだに過ぎなば悔あらん,春宵《しゅんしょう》をあだに過ぎなば悔《くい》あらん,高浜虚子,五百五十句,18,False,春,0.7999999999999999,False,False
提灯の照らせる空や夜の梅,提灯《ちょうちん》の照らせる空や夜の梅,高浜虚子,五百五十句,18,False,春,0.7,False,False
煎つてゐる雛のあられの花咲きつ,煎《い》つてゐる雛《ひな》のあられの花咲きつ,高浜虚子,五百五十句,18,False,春,0.7999999999999999,False,False
遠ざけて引寄せもする春火桶,遠ざけて引寄せもする春火桶《はるひおけ》,高浜虚子,五百五十句,18,False,春,0.7,False,False
啓蟄や日はふりそゝぐ矢の如く,啓蟄《けいちつ》や日はふりそゝぐ矢の如く,高浜虚子,五百五十句,18,False,,0.6,False,False
桜貝波にものいひ拾ひ居る,桜貝波にものいひ拾ひ居る,高浜虚子,五百五十句,17,True,春,0.9,False,False
竹林に黄なる春日を仰ぎけり,竹林に黄なる春日《はるひ》を仰ぎけり,高浜虚子,五百五十句,18,False,春,0.7999999999999999,False,False
藁屋根に春空青くそひ下る,藁屋根に春空青くそひ下る,高浜虚子,五百五十句,19,False,春,0.6,False,False
鬱々と花暗く人病みにけり,鬱々《うつうつ》と花暗く人病みにけり,高浜虚子,五百五十句,18,False,,0.7,False,False
肴屑俎にあり花の宿,肴屑《さかなくず》俎《まないた》にあり花の宿,高浜虚子,五百五十句,17,True,,0.8,False,False
語り伝へ謡ひ伝へて梅若忌,語り伝へ謡ひ伝へて梅若忌《うめわかき》,高浜虚子,五百五十句,18,False,春,0.7,False,False
忌日あり碑あり梅若物語,忌日《きじつ》あり碑あり梅若物語,高浜虚子,五百五十句,17,True,春,0.9,False,False
垣外の暮春の道の小さゝよ,垣外《かきそと》の暮春の道の小さゝよ,高浜虚子,五百五十句,17,True,春,1.0,False,False
遠足の野路の子供の列途切れ,遠足の野路の子供の列途切《とぎ》れ,高浜虚子,五百五十句,18,False,,0.7,False,False
手を上げて別るゝ時の春の月,手を上げて別るゝ時の春の月,高浜虚子,五百五十句,18,False,春,0.7,True,False
杉落葉して境内の広さかな,杉落葉して境内の広さかな,高浜虚子,五百五十句,18,False,,0.7,False,False
春闌暑しといふは勿体なし,春闌《はるたけなわ》暑しといふは勿体なし,高浜虚子,五百五十句,19,False,春,0.7,False,False
夏暖簾垂れて静に紋所,夏暖簾《なつのれん》垂れて静《しずか》に紋所《もんどころ》,高浜虚子,五百五十句,18,False,夏,0.7,False,False
バスの棚の夏帽のよく落ること,バスの棚《たな》の夏帽のよく落《おち》ること,高浜虚子,五百五十句,18,False,夏,0.7,False,False
五月十七日　佐渡に一遊。,五月十七日　佐渡に一遊。,高浜虚子,五百五十句,19,False,秋,0.6,True,True
校服の少女汗くさく活溌に,校服の少女《しょうじょ》汗くさく活溌《かっぱつ》に,高浜虚子,五百五十句,18,False,夏,0.7,False,False
鵜の森のあはれにも亦騒がしく,鵜《う》の森のあはれにも亦《また》騒がしく,高浜虚子,五百五十句,17,True,,0.8,False,False
新しき蚊帳板のごと釣られけり,新しき蚊帳《かや》板のごと釣られけり,高浜虚子,五百五十句,17,True,夏,1.0,False,False
欄干に江山低し蚤ふるふ,欄干に江山《こうざん》低し蚤《のみ》ふるふ,高浜虚子,五百五十句,17,True,,0.8,False,False
滴りの岩屋の仏花奉る,滴《したた》りの岩屋の仏花奉る,高浜虚子,五百五十句,17,True,,0.8,False,False
句拾ふや芒さゝやき露語る,句拾ふや芒《すすき》さゝやき露語る,高浜虚子,五百五十句,17,True,秋,0.9,False,True
虻と蝶向合ひすがる九階草,虻《あぶ》と蝶向合ひすがる九階草《くがいそう》,高浜虚子,五百五十句,18,False,春,0.7,False,False
雑沓の中に草市立つらしき,雑沓《ざっとう》の中に草市立つらしき,高浜虚子,五百五十句,18,False,,0.6,False,False
泣きじやくりして髪洗ふ娘かな,泣きじやくりして髪洗ふ娘かな,高浜虚子,五百五十句,18,False,,0.7,False,False
破れ傘さして遊ぶ子秋の雨,破《やぶ》れ傘《がさ》さして遊ぶ子秋の雨,高浜虚子,五百五十句,18,False,秋,0.7,False,True
病人に野分の夜を守りけり,病人に野分《のわき》の夜を守りけり,高浜虚子,五百五十句,17,True,,0.9,False,False
棟並めて早稲田大学秋の空,棟並《な》めて早稲田大学秋の空,高浜虚子,五百五十句,18,False,秋,0.7,False,True
面やつれしてかつ／＼と夜食かな,面《おも》やつれしてかつ／＼と夜食かな,高浜虚子,五百五十句,16,False,,0.7,False,False
夜半に起き娘が宿を訪ふ野分かな,夜半《よわ》に起き娘《こ》が宿を訪《と》ふ野分かな,高浜虚子,五百五十句,19,False,,0.6,False,False
秋風や心の中の幾山河,秋風や心の中の幾山河,高浜虚子,五百五十句,17,True,秋,0.9,False,True
一面に月の江口の舞台かな,一面に月の江口《えぐち》の舞台かな,高浜虚子,五百五十句,18,False,秋,0.7999999999999999,True,True
